DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2018-09-19,12,27,LOWER JARVIS ST,F G GARDINER XY  E,1,Major,0.9999999999999998
2018-09-01,3,22,DOVEHOUSE AV,KEELE ST,1,Minimal,0.9999999999999998
2018-02-16,21,52,ROYAL YORK RD,LAKE SHORE BV W,1,None,0.9999999999999998
2018-02-27,21,57,CARRIER DRIVE,ALBION ROAD,1,Minor,0.9999999999999998
2018-02-27,21,32,CARRIER DRIVE,ALBION ROAD,1,Major,0.9999999999999998
2018-01-26,20,37,MCLEVIN  AVE,TAPSCOTT RD,1,Major,0.9999999999999998
2018-01-26,20,37,MCLEVIN  AVE,TAPSCOTT RD,1,Minor,0.9999999999999998
2019-01-26,2,57,FINCH AVE E,MCCOWAN RD,1,Major,0.9999999999999998
2019-02-02,23,42,945 MIDLAND AV,MIDLAND AV,1,Major,0.9999999999999998
2019-02-02,23,32,945 MIDLAND AV,MIDLAND AV,1,Minor,0.9999999999999998
2019-02-03,2,32,HUNT CLUB RD,KINGSTON RD,1,Minor,0.9999999999999998
2019-02-03,2,22,HUNT CLUB RD,KINGSTON RD,1,Major,0.9999999999999998
2019-03-09,2,37,BAY STREET  (523),LAKE SHORE BOULEVARD WEST,1,Minor,0.9999999999999998
2019-05-02,2,32,HORNER AVE,BROWN'S LINE,1,Major,0.9999999999999998
2019-06-01,4,37,LAWRENCE AVE W,BLACK CREEK,1,Major,0.9999999999999998
2019-06-01,4,57,LAWRENCE AVE W,BLACK CREEK,1,None,0.9999999999999998
2019-03-09,2,52,BAY STREET  (523),LAKE SHORE BOULEVARD WEST,1,Minor,0.9999999999999998
2019-10-19,2,22,MOSELLE DRIVE - ZONE 232,CABERNET CIRCLE - W/OF,1,None,0.9999999999999998
2019-07-26,23,27,VICTORIA PARK AV,ELLESMERE RD,1,None,0.9999999999999998
2019-07-26,23,32,VICTORIA PARK AV,ELLESMERE RD,1,Major,0.9999999999999998
2018-12-24,20,27,MARTIN GROVE RD,FINCH  AVE W,1,Minor,0.9999999999999998
2018-12-24,20,42,MARTIN GROVE RD,FINCH  AVE W,1,Minor,0.9999999999999998
2019-07-30,3,32,ELIZABETH ST.,GERRARD ST.W,1,None,0.9999999999999998
2019-09-04,17,52,SUNRISE AV,O'CONNOR DR,1,Major,0.9999999999999998
2019-09-04,17,52,SUNRISE AV,O'CONNOR DR,1,None,0.9999999999999998
2019-09-08,1,22,PORTLAND ST,KING ST W,1,None,0.9999999999999998
2019-09-08,1,47,PORTLAND ST,KING ST W,1,Major,0.9999999999999998
2019-09-24,3,22,HWY 401 W ON-RAMP,EGLINTON AV W,1,None,0.9999999999999998
